Perm	Perm_cm	Source	E_10TM83	N_10TM83	Dataset_Source
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598734	6241027	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599521	6246403	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599479	6246605	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595515	6249995	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595286	6250354	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595747	6249625	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595962	6249297	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595859	6249464	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595636	6249819	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595397	6250172	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594480	6251799	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594385	6251951	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594606	6251385	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594562	6251654	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594930	6251051	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595214	6250472	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594975	6250832	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595080	6250710	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596058	6249118	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596166	6248986	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599127	6242860	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598979	6242907	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599277	6242493	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598822	6242344	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597076	6240667	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597268	6240756	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597227	6240626	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597333	6239721	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597321	6239938	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597087	6239865	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597350	6240217	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598956	6242361	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599325	6242624	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596505	6248439	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596635	6248251	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597330	6247762	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596797	6248000	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597213	6247747	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599084	6242389	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599077	6242587	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596390	6248621	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594245	6252648	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596291	6240956	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596605	6240981	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595709	6240765	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594887	6240916	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596211	6240461	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595364	6239990	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	595098	6240923	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599208	6242967	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	600007	6246191	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599056	6242205	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	600147	6242596	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599436	6242870	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599652	6243003	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599786	6243282	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599404	6243854	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	596631	6240704	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599104	6243861	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593342	6253403	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593662	6252914	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593882	6252574	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593780	6252721	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593979	6252403	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594075	6252225	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	594248	6252268	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598429	6241988	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	600248	6246265	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599710	6245637	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599696	6245790	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598127	6246043	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597364	6247132	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593198	6255165	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593198	6254763	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593216	6254363	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593211	6253767	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593201	6253560	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	593452	6253244	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598805	6242095	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598440	6242313	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598422	6242415	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598421	6242519	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598419	6242618	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598504	6242640	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598514	6242547	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598104	6241233	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598402	6241254	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598383	6241407	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598170	6241440	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598931	6241972	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598688	6241977	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598533	6242129	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598452	6242115	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598447	6242214	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598516	6242446	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598886	6242650	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598920	6242414	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598742	6242627	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598824	6242421	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599089	6241557	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599035	6241463	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599237	6241465	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598914	6242534	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598826	6242605	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598811	6242517	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598530	6242342	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598629	6242249	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598432	6242760	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598626	6242349	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598341	6242666	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598318	6242506	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598733	6242359	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597392	6242522	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598122	6242690	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597902	6242641	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597576	6242595	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597461	6242641	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597684	6241364	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598439	6241638	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598110	6241619	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599216	6241542	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597790	6241620	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598645	6242639	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	597735	6241517	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598675	6242516	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	598745	6242515	Alberta Geological Survey
0		Environmental Assessment - Laricina Energy Ltd. Germain Project Expansion	599335	6241637	Alberta Geological Survey
0		AGS Field Data	596095	6222684	Alberta Geological Survey
0		AGS Field Data	603344	6229478	Alberta Geological Survey
0		AGS Field Data	568448	6249259	Alberta Geological Survey
0		AGS Field Data	567449	6248937	Alberta Geological Survey
0		AGS Field Data	611401	6256335	Alberta Geological Survey
0		AGS Field Data	618077	6287255	Alberta Geological Survey
0		AGS Field Data	600387	6307284	Alberta Geological Survey
0		AGS Field Data	632333	6240554	Alberta Geological Survey
0		AGS Field Data	679832	6239197	Alberta Geological Survey
0		AGS Field Data	675602	6243384	Alberta Geological Survey
0		AGS Field Data	626654	6299683	Alberta Geological Survey
0		AGS Field Data	646207	6314049	Alberta Geological Survey
0		AGS Field Data	643023	6300707	Alberta Geological Survey
0		AGS Field Data	628382	6264280	Alberta Geological Survey
0		Environmental Assessment - Athabasca Oil Corporation Hangingstone Expansion Project	727908	6257090	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756737	6251116	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756214	6250746	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756279	6250895	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755002	6252616	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756169	6253584	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	766263	6249099	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	766157	6249090	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763944	6248049	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764031	6248434	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763878	6249158	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763631	6249140	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764174	6249323	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763170	6250218	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754809	6254247	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754756	6254183	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755481	6254100	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755233	6253853	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756388	6253898	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756186	6253955	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	770750	6245192	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756980	6254324	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	770644	6245082	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773389	6250432	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757224	6251541	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755516	6260334	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755584	6258993	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755940	6262677	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	770326	6247856	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763807	6248691	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754203	6259087	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754155	6259077	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754450	6259150	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754726	6259187	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755057	6259194	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755069	6259088	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755101	6258831	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755105	6258615	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754985	6257908	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	770242	6247842	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755002	6257959	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755052	6258142	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773164	6250197	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773611	6250738	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756879	6254483	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757453	6254633	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764091	6249287	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762563	6248802	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762905	6248831	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763552	6248888	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764452	6248971	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764641	6248979	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762822	6249067	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762960	6249202	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762320	6252882	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763831	6249649	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763077	6252282	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	760136	6255464	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	759869	6255821	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	759425	6255480	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	759074	6255170	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757921	6250052	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757331	6255383	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754775	6255274	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754943	6255292	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754895	6253587	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762131	6248797	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	761533	6248822	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764008	6249486	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	760773	6248769	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	757446	6254510	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	758239	6254836	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	758838	6254746	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	758800	6254874	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	760974	6254908	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	761322	6255822	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	761299	6255485	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762103	6255015	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762399	6254717	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753088	6252370	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762510	6254388	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762420	6254405	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762644	6254128	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	762676	6253088	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763255	6252959	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	761778	6252882	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	759611	6248628	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	759455	6248958	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	760025	6248927	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	760332	6248680	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	764030	6249339	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753082	6252329	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753658	6252539	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753717	6252481	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756221	6252690	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	756221	6252621	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755789	6253169	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755693	6253170	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755577	6253162	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	766190	6246222	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	766038	6246229	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765636	6246216	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	765543	6246198	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754041	6256660	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	767849	6246046	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	767848	6245997	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	767874	6245891	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768506	6246087	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768600	6245976	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768468	6245922	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768030	6247384	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768188	6247405	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768281	6247484	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754706	6250585	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753815	6256922	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754663	6250515	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754606	6250477	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753705	6257835	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754841	6249693	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754873	6249724	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754933	6249758	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755088	6249741	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755134	6249751	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755287	6249827	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755452	6249809	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755576	6249770	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768530	6247527	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	755598	6249848	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753539	6257160	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754571	6249986	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754135	6250579	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753925	6250667	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753898	6250677	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	753861	6250724	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754106	6250607	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754325	6250502	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754415	6250432	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	754597	6249991	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	763823	6249670	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768665	6247480	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	768842	6247461	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773257	6244393	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773357	6244022	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	773274	6244091	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	751262	6252264	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	771844	6244155	Alberta Geological Survey
0		Environmental Assessment - Shell Canada Limited Carmon Creek Project	771772	6245435	Alberta Geological Survey
